Position,Conserved,B
112419,C,0.645811
112420,C,0.645801
112421,C,0.645791
112422,C,0.645781
112423,C,0.645772
112424,C,0.645762
112425,C,0.645752
112426,C,0.645743
112427,C,0.645733
112428,C,0.645723
112429,C,0.645714
112430,C,0.645704
112431,C,0.645694
112432,C,0.645685
112433,C,0.645675
112434,C,0.645665
112435,C,0.645656
112436,C,0.645646
112437,C,0.645636
112438,C,0.645627
112439,C,0.645617
112440,C,0.645607
112441,C,0.645598
112442,C,0.645588
112443,C,0.645579
112444,C,0.645569
112445,C,0.645559
112446,C,0.645550
112447,C,0.645540
112448,C,0.645531
112449,C,0.645521
112450,C,0.645512
112451,C,0.645502
112452,C,0.645493
112453,C,0.645483
112454,C,0.645473
112455,C,0.645464
112456,C,0.645454
112457,C,0.645445
112458,C,0.645435
112459,C,0.645426
112460,C,0.645416
112461,C,0.645407
112462,C,0.645398
112463,C,0.645388
112464,C,0.645379
112465,C,0.645369
112466,C,0.645360
112467,C,0.645350
112468,C,0.645341
112469,C,0.645331
112470,C,0.645322
112471,C,0.645313
112472,C,0.645303
112473,C,0.645294
112474,C,0.645284
112475,C,0.645275
112476,C,0.645266
112477,C,0.645256
112478,C,0.645247
112479,C,0.645237
112480,C,0.645228
112481,C,0.645219
112482,C,0.645209
112483,C,0.645200
112484,C,0.645191
112485,C,0.645181
112486,C,0.645172
112487,C,0.645163
112488,C,0.645153
112489,C,0.645144
112490,C,0.645135
112491,C,0.645126
112492,C,0.645116
112493,C,0.645107
112494,C,0.645098
112495,C,0.645088
112496,C,0.645079
112497,C,0.645070
112498,C,0.645061
112499,C,0.645051
112500,C,0.645042
112501,C,0.645033
112502,C,0.645024
112503,C,0.645015
112504,C,0.645005
112505,C,0.644996
112506,C,0.644987
112507,C,0.644978
112508,C,0.644969
112509,C,0.644959
112510,C,0.644950
112511,C,0.644941
112512,C,0.644932
112513,C,0.644923
112514,C,0.644914
112515,C,0.644904
112516,C,0.644895
112517,C,0.644886
112518,C,0.644877
112519,C,0.644868
112520,C,0.644859
112521,C,0.644850
112522,C,0.644841
112523,C,0.644832
112524,C,0.644822
112525,C,0.644813
112526,C,0.644804
112527,C,0.644795
112528,C,0.644786
112529,C,0.644777
112530,C,0.644768
112531,C,0.644759
112532,C,0.644750
112533,C,0.644741
112534,C,0.644732
112535,C,0.644723
112536,C,0.644714
112537,C,0.644705
112538,C,0.644696
112539,C,0.644687
112540,C,0.644678
112541,C,0.644669
112542,C,0.644660
112543,C,0.644651
112544,C,0.644642
112545,C,0.644633
112546,C,0.644624
112547,C,0.644615
112548,C,0.644606
112549,C,0.644597
112550,C,0.644588
112551,C,0.644579
112552,C,0.644570
112553,C,0.644562
112554,C,0.644553
112555,C,0.644544
112556,C,0.644535
112557,C,0.644526
112558,C,0.644517
112559,C,0.644508
112560,C,0.644499
112561,C,0.644491
112562,C,0.644482
112563,C,0.644473
112564,C,0.644464
112565,C,0.644455
112566,C,0.644446
112567,C,0.644437
112568,C,0.644429
112569,C,0.644420
112570,C,0.644411
112571,C,0.644402
112572,C,0.644393
112573,C,0.644385
112574,C,0.644376
112575,C,0.644367
112576,C,0.644358
112577,C,0.644350
112578,C,0.644341
112579,C,0.644332
112580,C,0.644323
112581,C,0.644314
112582,C,0.644306
112583,C,0.644297
112584,C,0.644288
112585,C,0.644280
112586,C,0.644271
112587,C,0.644262
112588,C,0.644253
112589,C,0.644245
112590,C,0.644236
112591,C,0.644227
112592,C,0.644219
112593,C,0.644210
112594,C,0.644201
112595,C,0.644193
112596,C,0.644184
112597,C,0.644175
112598,C,0.644167
112599,C,0.644158
112600,C,0.644149
112601,C,0.644141
112602,C,0.644132
112603,C,0.644124
112604,C,0.644115
112605,C,0.644106
112606,C,0.644098
112607,C,0.644089
112608,C,0.644081
112609,C,0.644072
112610,C,0.644063
112611,C,0.644055
112612,C,0.644046
112613,C,0.644038
112614,C,0.644029
112615,C,0.644021
112616,C,0.644012
112617,C,0.644004
112618,C,0.643995
112619,C,0.643987
112620,C,0.643978
112621,C,0.643970
112622,C,0.643961
112623,C,0.643952
112624,C,0.643944
112625,C,0.643936
112626,C,0.643927
112627,C,0.643919
112628,C,0.643910
112629,C,0.643902
112630,C,0.643893
112631,C,0.643885
112632,C,0.643876
112633,C,0.643868
112634,C,0.643859
112635,C,0.643851
112636,C,0.643843
112637,C,0.643834
112638,C,0.643826
112639,C,0.643817
112640,C,0.643809
112641,C,0.643800
112642,C,0.643792
112643,C,0.643784
112644,C,0.643775
112645,C,0.643767
112646,C,0.643759
112647,C,0.643750
112648,C,0.643742
112649,C,0.643733
112650,C,0.643725
112651,C,0.643717
112652,C,0.643708
112653,C,0.643700
112654,C,0.643692
112655,C,0.643683
112656,C,0.643675
112657,C,0.643667
112658,C,0.643659
112659,C,0.643650
112660,C,0.643642
112661,C,0.643634
112662,C,0.643625
112663,C,0.643617
112664,C,0.643609
112665,C,0.643601
112666,C,0.643592
112667,C,0.643584
112668,C,0.643576
112669,C,0.643568
112670,C,0.643559
112671,C,0.643551
112672,C,0.643543
112673,C,0.643535
112674,C,0.643526
112675,C,0.643518
112676,C,0.643510
112677,C,0.643502
112678,C,0.643494
112679,C,0.643486
112680,C,0.643477
112681,C,0.643469
112682,C,0.643461
112683,C,0.643453
112684,C,0.643445
112685,C,0.643437
112686,C,0.643428
112687,C,0.643420
112688,C,0.643412
112689,C,0.643404
112690,C,0.643396
112691,C,0.643388
112692,C,0.643380
112693,C,0.643371
112694,C,0.643363
112695,C,0.643355
112696,C,0.643347
112697,C,0.643339
112698,C,0.643331
112699,C,0.643323
112700,C,0.643315
112701,C,0.643307
112702,C,0.643299
112703,C,0.643291
112704,C,0.643283
112705,C,0.643275
112706,C,0.643267
112707,C,0.643259
112708,C,0.643251
112709,C,0.643243
112710,C,0.643234
112711,C,0.643226
112712,C,0.643218
112713,C,0.643210
112714,C,0.643202
112715,C,0.643194
112716,C,0.643187
112717,C,0.643179
112718,C,0.643171
112719,C,0.643163
112720,C,0.643155
112721,C,0.643147
112722,C,0.643139
112723,C,0.643131
112724,C,0.643123
112725,C,0.643115
112726,C,0.643107
112727,C,0.643099
112728,C,0.643091
112729,C,0.643083
112730,C,0.643075
112731,C,0.643067
112732,C,0.643060
112733,C,0.643052
112734,C,0.643044
112735,C,0.643036
112736,C,0.643028
112737,C,0.643020
112738,C,0.643012
112739,C,0.643004
112740,C,0.642997
112741,C,0.642989
112742,C,0.642981
112743,C,0.642973
112744,C,0.642965
112745,C,0.642957
112746,C,0.642950
112747,C,0.642942
112748,C,0.642934
112749,C,0.642926
112750,C,0.642918
112751,C,0.642910
112752,C,0.642903
112753,C,0.642895
112754,C,0.642887
112755,C,0.642879
112756,C,0.642872
112757,C,0.642864
112758,C,0.642856
112759,C,0.642848
112760,C,0.642841
112761,C,0.642833
112762,C,0.642825
112763,C,0.642817
112764,C,0.642810
112765,C,0.642802
112766,C,0.642794
112767,C,0.642786
112768,C,0.642779
112769,C,0.642771
112770,C,0.642763
112771,C,0.642756
112772,C,0.642748
112773,C,0.642740
112774,C,0.642733
112775,C,0.642725
112776,C,0.642717
112777,C,0.642710
112778,C,0.642702
112779,C,0.642694
112780,C,0.642687
112781,C,0.642679
112782,C,0.642671
112783,C,0.642664
112784,C,0.642656
112785,C,0.642649
112786,C,0.642641
112787,C,0.642633
112788,C,0.642626
112789,C,0.642618
112790,C,0.642611
112791,C,0.642603
112792,C,0.642595
112793,C,0.642588
112794,C,0.642580
112795,C,0.642573
112796,C,0.642565
112797,C,0.642558
112798,C,0.642550
112799,C,0.642542
112800,C,0.642535
112801,C,0.642527
112802,C,0.642520
112803,C,0.642512
112804,C,0.642505
112805,C,0.642497
112806,C,0.642490
112807,C,0.642482
112808,C,0.642475
112809,C,0.642467
112810,C,0.642460
112811,C,0.642452
112812,C,0.642445
112813,C,0.642437
112814,C,0.642430
112815,C,0.642422
112816,C,0.642415
112817,C,0.642408
112818,C,0.642400
112819,C,0.642393
112820,C,0.642385
112821,C,0.642378
112822,C,0.642370
112823,C,0.642363
112824,C,0.642356
112825,C,0.642348
112826,C,0.642341
112827,C,0.642333
112828,C,0.642326
112829,C,0.642318
112830,C,0.642311
112831,C,0.642304
112832,C,0.642296
112833,C,0.642289
112834,C,0.642282
112835,C,0.642274
112836,C,0.642267
112837,C,0.642260
112838,C,0.642252
112839,C,0.642245
112840,C,0.642238
112841,C,0.642230
112842,C,0.642223
112843,C,0.642216
112844,C,0.642208
112845,C,0.642201
112846,C,0.642194
112847,C,0.642186
112848,C,0.642179
112849,C,0.642172
112850,C,0.642164
112851,C,0.642157
112852,C,0.642150
112853,C,0.642143
112854,C,0.642135
112855,C,0.642128
112856,C,0.642121
112857,C,0.642114
112858,C,0.642106
112859,C,0.642099
112860,C,0.642092
112861,C,0.642085
112862,C,0.642077
112863,C,0.642070
112864,C,0.642063
112865,C,0.642056
112866,C,0.642049
112867,C,0.642041
112868,C,0.642034
112869,C,0.642027
112870,C,0.642020
112871,C,0.642013
112872,C,0.642005
112873,C,0.641998
112874,C,0.641991
112875,C,0.641984
112876,C,0.641977
112877,C,0.641970
112878,C,0.641962
112879,C,0.641955
112880,C,0.641948
112881,C,0.641941
112882,C,0.641934
112883,C,0.641927
112884,C,0.641920
112885,C,0.641913
112886,C,0.641905
112887,C,0.641898
112888,C,0.641891
112889,C,0.641884
112890,C,0.641877
112891,C,0.641870
112892,C,0.641863
112893,C,0.641856
112894,C,0.641849
112895,C,0.641842
112896,C,0.641835
112897,C,0.641828
112898,C,0.641820
112899,C,0.641813
112900,C,0.641806
112901,C,0.641799
112902,C,0.641792
112903,C,0.641785
112904,C,0.641778
112905,C,0.641771
112906,C,0.641764
112907,C,0.641757
112908,C,0.641750
112909,C,0.641743
112910,C,0.641736
112911,C,0.641729
112912,C,0.641722
112913,C,0.641715
112914,C,0.641708
112915,C,0.641701
112916,C,0.641694
112917,C,0.641687
112918,C,0.641680
112919,C,0.641674
112920,C,0.641667
112921,C,0.641660
112922,C,0.641653
112923,C,0.641646
112924,C,0.641639
112925,C,0.641632
112926,C,0.641625
112927,C,0.641618
112928,C,0.641611
112929,C,0.641604
112930,C,0.641597
112931,C,0.641591
112932,C,0.641584
112933,C,0.641577
112934,C,0.641570
112935,C,0.641563
112936,C,0.641556
112937,C,0.641549
112938,C,0.641542
112939,C,0.641536
112940,C,0.641529
112941,C,0.641522
112942,C,0.641515
112943,C,0.641508
112944,C,0.641501
112945,C,0.641495
112946,C,0.641488
112947,C,0.641481
112948,C,0.641474
112949,C,0.641467
112950,C,0.641461
112951,C,0.641454
112952,C,0.641447
112953,C,0.641440
112954,C,0.641433
112955,C,0.641427
112956,C,0.641420
112957,C,0.641413
112958,C,0.641406
112959,C,0.641400
112960,C,0.641393
112961,C,0.641386
112962,C,0.641379
112963,C,0.641373
112964,C,0.641366
112965,C,0.641359
112966,C,0.641352
112967,C,0.641346
112968,C,0.641339
112969,C,0.641332
112970,C,0.641325
112971,C,0.641319
112972,C,0.641312
112973,C,0.641305
112974,C,0.641299
112975,C,0.641292
112976,C,0.641285
112977,C,0.641279
112978,C,0.641272
112979,C,0.641265
112980,C,0.641259
112981,C,0.641252
112982,C,0.641245
112983,C,0.641239
112984,C,0.641232
112985,C,0.641225
112986,C,0.641219
112987,C,0.641212
112988,C,0.641206
112989,C,0.641199
112990,C,0.641192
112991,C,0.641186
112992,C,0.641179
112993,C,0.641173
112994,C,0.641166
112995,C,0.641159
112996,C,0.641153
112997,C,0.641146
112998,C,0.641140
112999,C,0.641133
113000,C,0.641126
113001,C,0.641120
113002,C,0.641113
113003,C,0.641107
113004,C,0.641100
113005,C,0.641094
113006,C,0.641087
113007,C,0.641081
113008,C,0.641074
113009,C,0.641068
113010,C,0.641061
113011,C,0.641055
113012,C,0.641048
113013,C,0.641041
113014,C,0.641035
113015,C,0.641028
113016,C,0.641022
113017,C,0.641015
113018,C,0.641009
113019,C,0.641003
113020,C,0.640996
113021,C,0.640990
113022,C,0.640983
113023,C,0.640977
113024,C,0.640970
113025,C,0.640964
113026,C,0.640957
113027,C,0.640951
113028,C,0.640944
113029,C,0.640938
113030,C,0.640932
113031,C,0.640925
113032,C,0.640919
113033,C,0.640912
113034,C,0.640906
113035,C,0.640899
113036,C,0.640893
113037,C,0.640887
113038,C,0.640880
113039,C,0.640874
113040,C,0.640867
113041,C,0.640861
113042,C,0.640855
113043,C,0.640848
113044,C,0.640842
113045,C,0.640836
113046,C,0.640829
113047,C,0.640823
113048,C,0.640817
113049,C,0.640810
113050,C,0.640804
113051,C,0.640798
113052,C,0.640791
113053,C,0.640785
113054,C,0.640779
113055,C,0.640772
113056,C,0.640766
113057,C,0.640760
113058,C,0.640753
113059,C,0.640747
113060,C,0.640741
113061,C,0.640734
113062,C,0.640728
113063,C,0.640722
113064,C,0.640716
113065,C,0.640709
113066,C,0.640703
113067,C,0.640697
113068,C,0.640691
113069,C,0.640684
113070,C,0.640678
113071,C,0.640672
113072,C,0.640666
113073,C,0.640659
113074,C,0.640653
113075,C,0.640647
113076,C,0.640641
113077,C,0.640634
113078,C,0.640628
113079,C,0.640622
113080,C,0.640616
113081,C,0.640610
113082,C,0.640603
113083,C,0.640597
113084,C,0.640591
113085,C,0.640585
113086,C,0.640579
113087,C,0.640572
113088,C,0.640566
113089,C,0.640560
113090,C,0.640554
113091,C,0.640548
113092,C,0.640542
113093,C,0.640535
113094,C,0.640529
113095,C,0.640523
113096,C,0.640517
113097,C,0.640511
113098,C,0.640505
113099,C,0.640499
113100,C,0.640493
113101,C,0.640486
113102,C,0.640480
113103,C,0.640474
113104,C,0.640468
113105,C,0.640462
113106,C,0.640456
113107,C,0.640450
113108,C,0.640444
113109,C,0.640438
113110,C,0.640432
113111,C,0.640425
113112,C,0.640419
113113,C,0.640413
113114,C,0.640407
113115,C,0.640401
113116,C,0.640395
113117,C,0.640389
113118,C,0.640383
113119,C,0.640377
113120,C,0.640371
113121,C,0.640365
113122,C,0.640359
113123,C,0.640353
113124,C,0.640347
113125,C,0.640341
113126,C,0.640335
113127,C,0.640329
113128,C,0.640323
113129,C,0.640317
113130,C,0.640311
113131,C,0.640305
113132,C,0.640299
113133,C,0.640293
113134,C,0.640287
113135,C,0.640281
113136,C,0.640275
113137,C,0.640269
113138,C,0.640263
113139,C,0.640257
113140,C,0.640251
113141,C,0.640245
113142,C,0.640239
113143,C,0.640233
113144,C,0.640228
113145,C,0.640222
113146,C,0.640216
113147,C,0.640210
113148,C,0.640204
113149,C,0.640198
113150,C,0.640192
113151,C,0.640186
113152,C,0.640180
113153,C,0.640174
113154,C,0.640169
113155,C,0.640163
113156,C,0.640157
113157,C,0.640151
113158,C,0.640145
113159,C,0.640139
113160,C,0.640133
113161,C,0.640127
113162,C,0.640122
113163,C,0.640116
113164,C,0.640110
113165,C,0.640104
113166,C,0.640098
113167,C,0.640092
113168,C,0.640087
113169,C,0.640081
113170,C,0.640075
113171,C,0.640069
113172,C,0.640063
113173,C,0.640057
113174,C,0.640052
113175,C,0.640046
113176,C,0.640040
113177,C,0.640034
113178,C,0.640029
113179,C,0.640023
113180,C,0.640017
113181,C,0.640011
113182,C,0.640005
113183,C,0.640000
113184,C,0.639994
113185,C,0.639988
113186,C,0.639982
113187,C,0.639977
113188,C,0.639971
113189,C,0.639965
113190,C,0.639959
113191,C,0.639954
113192,C,0.639948
113193,C,0.639942
113194,C,0.639937
113195,C,0.639931
113196,C,0.639925
113197,C,0.639919
113198,C,0.639914
113199,C,0.639908
113200,C,0.639902
113201,C,0.639897
113202,C,0.639891
113203,C,0.639885
113204,C,0.639880
113205,C,0.639874
113206,C,0.639868
113207,C,0.639863
113208,C,0.639857
113209,C,0.639851
113210,C,0.639846
113211,C,0.639840
113212,C,0.639834
113213,C,0.639829
113214,C,0.639823
113215,C,0.639817
113216,C,0.639812
113217,C,0.639806
113218,C,0.639801
113219,C,0.639795
113220,C,0.639789
113221,C,0.639784
113222,C,0.639778
113223,C,0.639773
113224,C,0.639767
113225,C,0.639761
113226,C,0.639756
113227,C,0.639750
113228,C,0.639745
113229,C,0.639739
113230,C,0.639733
113231,C,0.639728
113232,C,0.639722
113233,C,0.639717
113234,C,0.639711
113235,C,0.639706
113236,C,0.639700
113237,C,0.639695
113238,C,0.639689
113239,C,0.639683
113240,C,0.639678
113241,C,0.639672
113242,C,0.639667
113243,C,0.639661
113244,C,0.639656
113245,C,0.639650
113246,C,0.639645
113247,C,0.639639
113248,C,0.639634
113249,C,0.639628
113250,C,0.639623
113251,C,0.639617
113252,C,0.639612
113253,C,0.639606
113254,C,0.639601
113255,C,0.639596
113256,C,0.639590
113257,C,0.639585
113258,C,0.639579
113259,C,0.639574
113260,C,0.639568
113261,C,0.639563
113262,C,0.639557
113263,C,0.639552
113264,C,0.639547
113265,C,0.639541
113266,C,0.639536
113267,C,0.639530
113268,C,0.639525
113269,C,0.639519
113270,C,0.639514
113271,C,0.639509
113272,C,0.639503
113273,C,0.639498
113274,C,0.639492
113275,C,0.639487
113276,C,0.639482
113277,C,0.639476
113278,C,0.639471
113279,C,0.639466
113280,C,0.639460
113281,C,0.639455
113282,C,0.639449
113283,C,0.639444
113284,C,0.639439
113285,C,0.639433
113286,C,0.639428
113287,C,0.639423
113288,C,0.639417
113289,C,0.639412
113290,C,0.639407
113291,C,0.639401
113292,C,0.639396
113293,C,0.639391
113294,C,0.639385
113295,C,0.639380
113296,C,0.639375
113297,C,0.639370
113298,C,0.639364
113299,C,0.639359
113300,C,0.639354
113301,C,0.639348
113302,C,0.639343
113303,C,0.639338
113304,C,0.639333
113305,C,0.639327
113306,C,0.639322
113307,C,0.639317
113308,C,0.639312
113309,C,0.639306
113310,C,0.639301
113311,C,0.639296
113312,C,0.639291
113313,C,0.639285
113314,C,0.639280
113315,C,0.639275
113316,C,0.639270
113317,C,0.639264
113318,C,0.639259
113319,C,0.639254
113320,C,0.639249
113321,C,0.639244
113322,C,0.639238
113323,C,0.639233
113324,C,0.639228
113325,C,0.639223
113326,C,0.639218
113327,C,0.639212
113328,C,0.639207
113329,C,0.639202
113330,C,0.639197
113331,C,0.639192
113332,C,0.639187
113333,C,0.639181
113334,C,0.639176
113335,C,0.639171
113336,C,0.639166
113337,C,0.639161
113338,C,0.639156
113339,C,0.639151
113340,C,0.639146
113341,C,0.639140
113342,C,0.639135
113343,C,0.639130
113344,C,0.639125
113345,C,0.639120
113346,C,0.639115
113347,C,0.639110
113348,C,0.639105
113349,C,0.639100
113350,C,0.639094
113351,C,0.639089
113352,C,0.639084
113353,C,0.639079
113354,C,0.639074
113355,C,0.639069
113356,C,0.639064
113357,C,0.639059
113358,C,0.639054
113359,C,0.639049
113360,C,0.639044
113361,C,0.639039
113362,C,0.639034
113363,C,0.639029
113364,C,0.639024
113365,C,0.639019
113366,C,0.639014
113367,C,0.639009
113368,C,0.639003
113369,C,0.638998
113370,C,0.638993
113371,C,0.638988
113372,C,0.638983
113373,C,0.638978
113374,C,0.638973
113375,C,0.638968
113376,C,0.638963
113377,C,0.638958
113378,C,0.638954
113379,C,0.638949
113380,C,0.638944
113381,C,0.638939
113382,C,0.638934
113383,C,0.638929
113384,C,0.638924
113385,C,0.638919
113386,C,0.638914
113387,C,0.638909
113388,C,0.638904
113389,C,0.638899
113390,C,0.638894
113391,C,0.638889
113392,C,0.638884
113393,C,0.638879
113394,C,0.638874
113395,C,0.638869
113396,C,0.638864
113397,C,0.638860
113398,C,0.638855
113399,C,0.638850
113400,C,0.638845
113401,C,0.638840
113402,C,0.638835
113403,C,0.638830
113404,C,0.638825
113405,C,0.638820
113406,C,0.638816
113407,C,0.638811
113408,C,0.638806
113409,C,0.638801
113410,C,0.638796
113411,C,0.638791
113412,C,0.638786
113413,C,0.638782
113414,C,0.638777
113415,C,0.638772
113416,C,0.638767
113417,C,0.638762
113418,C,0.638757
113419,C,0.638753
113420,C,0.638748
113421,C,0.638743
113422,C,0.638738
113423,C,0.638733
113424,C,0.638728
113425,C,0.638724
113426,C,0.638719
113427,C,0.638714
113428,C,0.638709
113429,C,0.638705
113430,C,0.638700
113431,C,0.638695
113432,C,0.638690
113433,C,0.638685
113434,C,0.638681
113435,C,0.638676
113436,C,0.638671
113437,C,0.638666
113438,C,0.638662
113439,C,0.638657
113440,C,0.638652
113441,C,0.638647
113442,C,0.638643
113443,C,0.638638
113444,C,0.638633
113445,C,0.638628
113446,C,0.638624
113447,C,0.638619
113448,C,0.638614
113449,C,0.638610
113450,C,0.638605
113451,C,0.638600
113452,C,0.638595
113453,C,0.638591
113454,C,0.638586
113455,C,0.638581
113456,C,0.638577
113457,C,0.638572
113458,C,0.638567
113459,C,0.638563
113460,C,0.638558
113461,C,0.638553
113462,C,0.638549
113463,C,0.638544
113464,C,0.638539
113465,C,0.638535
113466,C,0.638530
113467,C,0.638525
113468,C,0.638521
113469,C,0.638516
113470,C,0.638511
113471,C,0.638507
113472,C,0.638502
113473,C,0.638498
113474,C,0.638493
113475,C,0.638488
113476,C,0.638484
113477,C,0.638479
113478,C,0.638475
113479,C,0.638470
113480,C,0.638465
113481,C,0.638461
113482,C,0.638456
113483,C,0.638452
113484,C,0.638447
113485,C,0.638442
113486,C,0.638438
113487,C,0.638433
113488,C,0.638429
113489,C,0.638424
113490,C,0.638420
113491,C,0.638415
113492,C,0.638410
113493,C,0.638406
113494,C,0.638401
113495,C,0.638397
113496,C,0.638392
113497,C,0.638388
113498,C,0.638383
113499,C,0.638379
113500,C,0.638374
113501,C,0.638370
113502,C,0.638365
113503,C,0.638361
113504,C,0.638356
113505,C,0.638352
113506,C,0.638347
113507,C,0.638343
113508,C,0.638338
113509,C,0.638334
113510,C,0.638329
113511,C,0.638325
113512,C,0.638320
113513,C,0.638316
113514,C,0.638311
113515,C,0.638307
113516,C,0.638302
113517,C,0.638298
113518,C,0.638293
113519,C,0.638289
